backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	chainlink	50	82		50	8.0	0.5		32				0.25	200	upper	2	999	472	0.5275	0.9990	0.7107	2.8
torchsom	chainlink	40	60		50	8.0	0.5		32				0.25	200	upper	3	976	246	0.7480	0.9760	0.8920	1.7
torchsom	chainlink	60	100		50	8.0	0.5		32				0.25	200	upper	3	995	466	0.5317	0.9950	0.8112	3.8
torchsom	chainlink	50	82		50	20.0	0.3		32				0.15	100	upper	1	1000	500	0.5000	1.0000	0.6000	2.4
torchsom	chainlink	40	60		50	20.0	0.3		32				0.15	100	upper	2	924	432	0.5325	0.9240	0.6902	1.5
torchsom	chainlink	60	100		50	20.0	0.3		32				0.15	100	upper	1	987	493	0.5005	0.9870	0.5963	3.4
torchsom	chainlink	50	82		50	20.0	0.3		32				0.15	200	upper	1	1000	500	0.5000	1.0000	0.6000	2.6
torchsom	chainlink	40	60		50	20.0	0.3		32				0.15	200	upper	2	924	432	0.5325	0.9240	0.6902	1.6
torchsom	chainlink	60	100		50	20.0	0.3		32				0.15	200	upper	1	986	492	0.5010	0.9860	0.5962	3.7
torchsom	chainlink	50	82		50	20.0	0.3		32				0.2013	100	upper	1	1000	500	0.5000	1.0000	0.6000	2.4
torchsom	chainlink	40	60		50	20.0	0.3		32				0.2013	100	upper	2	924	432	0.5325	0.9240	0.6902	1.5
torchsom	chainlink	60	100		50	20.0	0.3		32				0.2013	100	upper	1	987	493	0.5005	0.9870	0.5963	3.5
torchsom	chainlink	50	82		50	20.0	0.3		32				0.2013	200	upper	1	1000	500	0.5000	1.0000	0.6000	2.6
torchsom	chainlink	40	60		50	20.0	0.3		32				0.2013	200	upper	2	924	432	0.5325	0.9240	0.6902	1.6
torchsom	chainlink	60	100		50	20.0	0.3		32				0.2013	200	upper	1	986	492	0.5010	0.9860	0.5962	3.8
torchsom	chainlink	50	82		50	20.0	0.3		32				0.25	100	upper	1	1000	500	0.5000	1.0000	0.6000	2.5
torchsom	chainlink	40	60		50	20.0	0.3		32				0.25	100	upper	2	924	432	0.5325	0.9240	0.6902	1.5
torchsom	chainlink	60	100		50	20.0	0.3		32				0.25	100	upper	1	987	493	0.5005	0.9870	0.5963	3.5
torchsom	chainlink	50	82		50	20.0	0.3		32				0.25	200	upper	1	1000	500	0.5000	1.0000	0.6000	2.6
torchsom	chainlink	40	60		50	20.0	0.3		32				0.25	200	upper	2	924	432	0.5325	0.9240	0.6902	1.6
torchsom	chainlink	60	100		50	20.0	0.3		32				0.25	200	upper	1	986	492	0.5010	0.9860	0.5962	3.8
torchsom	chainlink	50	82		50	20.0	0.5		32				0.15	100	upper	1	1000	500	0.5000	1.0000	0.6000	2.4
torchsom	chainlink	40	60		50	20.0	0.5		32				0.15	100	upper	2	929	432	0.5350	0.9290	0.6927	1.5
torchsom	chainlink	60	100		50	20.0	0.5		32				0.15	100	upper	1	998	498	0.5010	0.9980	0.5998	3.5
torchsom	chainlink	50	82		50	20.0	0.5		32				0.15	200	upper	1	1000	500	0.5000	1.0000	0.6000	2.7
torchsom	chainlink	40	60		50	20.0	0.5		32				0.15	200	upper	2	928	431	0.5356	0.9280	0.6926	1.6
torchsom	chainlink	60	100		50	20.0	0.5		32				0.15	200	upper	1	998	498	0.5010	0.9980	0.5998	3.7
torchsom	chainlink	50	82		50	20.0	0.5		32				0.2013	100	upper	1	1000	500	0.5000	1.0000	0.6000	2.5
torchsom	chainlink	40	60		50	20.0	0.5		32				0.2013	100	upper	2	929	432	0.5350	0.9290	0.6927	1.5
torchsom	chainlink	60	100		50	20.0	0.5		32				0.2013	100	upper	1	998	498	0.5010	0.9980	0.5998	3.5
torchsom	chainlink	50	82		50	20.0	0.5		32				0.2013	200	upper	1	1000	500	0.5000	1.0000	0.6000	2.7
torchsom	chainlink	40	60		50	20.0	0.5		32				0.2013	200	upper	2	928	431	0.5356	0.9280	0.6926	1.6
torchsom	chainlink	60	100		50	20.0	0.5		32				0.2013	200	upper	1	998	498	0.5010	0.9980	0.5998	3.8
torchsom	chainlink	50	82		50	20.0	0.5		32				0.25	100	upper	1	1000	500	0.5000	1.0000	0.6000	2.5
torchsom	chainlink	40	60		50	20.0	0.5		32				0.25	100	upper	2	929	432	0.5350	0.9290	0.6927	1.5
torchsom	chainlink	60	100		50	20.0	0.5		32				0.25	100	upper	1	998	498	0.5010	0.9980	0.5998	3.5
torchsom	chainlink	50	82		50	20.0	0.5		32				0.25	200	upper	1	1000	500	0.5000	1.0000	0.6000	2.7
torchsom	chainlink	40	60		50	20.0	0.5		32				0.25	200	upper	2	928	431	0.5356	0.9280	0.6926	1.6
torchsom	chainlink	60	100		50	20.0	0.5		32				0.25	200	upper	1	998	498	0.5010	0.9980	0.5998	3.7
torchsom	chainlink	50	82		150	1.0	0.3		32				0.15	100	upper	10	18	8	0.5556	0.0180	0.2276	6.7
torchsom	chainlink	40	60		150	1.0	0.3		32				0.15	100	upper	14	51	26	0.4902	0.0510	0.2114	4.3
torchsom	chainlink	60	100		150	1.0	0.3		32				0.15	100	upper	4	13	4	0.6923	0.0130	0.4808	9.0
torchsom	chainlink	50	82		150	1.0	0.3		32				0.15	200	upper	8	12	3	0.7500	0.0120	0.3036	7.0
torchsom	chainlink	40	60		150	1.0	0.3		32				0.15	200	upper	14	51	26	0.4902	0.0510	0.2114	4.4
torchsom	chainlink	60	100		150	1.0	0.3		32				0.15	200	upper	5	12	4	0.6667	0.0120	0.3703	9.6
torchsom	chainlink	50	82		150	1.0	0.3		32				0.2013	100	upper	10	18	8	0.5556	0.0180	0.2276	6.7
torchsom	chainlink	40	60		150	1.0	0.3		32				0.2013	100	upper	14	51	26	0.4902	0.0510	0.2114	4.3
torchsom	chainlink	60	100		150	1.0	0.3		32				0.2013	100	upper	4	13	4	0.6923	0.0130	0.4808	9.2
torchsom	chainlink	50	82		150	1.0	0.3		32				0.2013	200	upper	8	12	3	0.7500	0.0120	0.3036	6.9
torchsom	chainlink	40	60		150	1.0	0.3		32				0.2013	200	upper	14	51	26	0.4902	0.0510	0.2114	4.4
torchsom	chainlink	60	100		150	1.0	0.3		32				0.2013	200	upper	5	12	4	0.6667	0.0120	0.3703	9.4
torchsom	chainlink	50	82		150	1.0	0.3		32				0.25	100	upper	10	18	8	0.5556	0.0180	0.2276	6.7
torchsom	chainlink	40	60		150	1.0	0.3		32				0.25	100	upper	14	51	26	0.4902	0.0510	0.2114	4.2
torchsom	chainlink	60	100		150	1.0	0.3		32				0.25	100	upper	4	13	4	0.6923	0.0130	0.4808	9.0
torchsom	chainlink	50	82		150	1.0	0.3		32				0.25	200	upper	8	12	3	0.7500	0.0120	0.3036	6.9
torchsom	chainlink	40	60		150	1.0	0.3		32				0.25	200	upper	14	51	26	0.4902	0.0510	0.2114	4.4
torchsom	chainlink	60	100		150	1.0	0.3		32				0.25	200	upper	5	12	4	0.6667	0.0120	0.3703	9.5
torchsom	chainlink	50	82		150	1.0	0.5		32				0.15	100	upper	10	40	14	0.6500	0.0400	0.2720	6.8
torchsom	chainlink	40	60		150	1.0	0.5		32				0.15	100	upper	11	88	31	0.6477	0.0880	0.2855	4.2
torchsom	chainlink	60	100		150	1.0	0.5		32				0.15	100	upper	9	8	4	0.5000	0.0080	0.2024	9.0
torchsom	chainlink	50	82		150	1.0	0.5		32				0.15	200	upper	7	30	9	0.7000	0.0300	0.2890	7.1
torchsom	chainlink	40	60		150	1.0	0.5		32				0.15	200	upper	10	60	28	0.5333	0.0600	0.2313	4.5
