backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
intrasom	lsun	60	100		30							planar	0.25	200	upper	2	404	200	0.5050	1.0000	0.7020	40.0
intrasom	lsun	50	82		80							toroid	0.15	100	upper	9	391	31	0.9207	0.9678	0.6586	7.5
intrasom	lsun	40	60		80							toroid	0.15	100	upper	6	383	180	0.5300	0.9480	0.4964	2.7
intrasom	lsun	60	100		80							toroid	0.15	100	upper	4	402	185	0.5398	0.9950	0.7144	14.3
intrasom	lsun	50	82		80							toroid	0.15	200	upper	11	390	33	0.9154	0.9653	0.6558	7.7
intrasom	lsun	40	60		80							toroid	0.15	200	upper	6	383	180	0.5300	0.9480	0.4964	2.9
intrasom	lsun	60	100		80							toroid	0.15	200	upper	5	402	185	0.5398	0.9950	0.6144	14.6
intrasom	lsun	50	82		80							toroid	0.2013	100	upper	9	391	31	0.9207	0.9678	0.6586	7.4
intrasom	lsun	40	60		80							toroid	0.2013	100	upper	6	383	180	0.5300	0.9480	0.4964	2.8
intrasom	lsun	60	100		80							toroid	0.2013	100	upper	4	402	185	0.5398	0.9950	0.7144	14.1
intrasom	lsun	50	82		80							toroid	0.2013	200	upper	11	390	33	0.9154	0.9653	0.6558	7.8
intrasom	lsun	40	60		80							toroid	0.2013	200	upper	6	383	180	0.5300	0.9480	0.4964	3.0
intrasom	lsun	60	100		80							toroid	0.2013	200	upper	5	402	185	0.5398	0.9950	0.6144	14.5
intrasom	lsun	50	82		80							toroid	0.25	100	upper	9	391	31	0.9207	0.9678	0.6586	7.5
intrasom	lsun	40	60		80							toroid	0.25	100	upper	6	383	180	0.5300	0.9480	0.4964	2.7
intrasom	lsun	60	100		80							toroid	0.25	100	upper	4	402	185	0.5398	0.9950	0.7144	14.3
intrasom	lsun	50	82		80							toroid	0.25	200	upper	11	390	33	0.9154	0.9653	0.6558	7.7
