backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
minisom	lsun	50	82	50000		25	0.3	gaussian					0.2013	100	upper	1	272	130	0.5221	0.6733	0.5108	7.2
minisom	lsun	40	60	50000		25	0.3	gaussian					0.2013	100	upper	1	236	111	0.5297	0.5842	0.4871	4.3
minisom	lsun	60	100	50000		25	0.3	gaussian					0.2013	100	upper	1	305	144	0.5279	0.7550	0.5376	9.9
minisom	lsun	50	82	50000		25	0.3	gaussian					0.2013	200	upper	1	267	127	0.5243	0.6609	0.5080	7.3
minisom	lsun	40	60	50000		25	0.3	gaussian					0.2013	200	upper	3	232	67	0.7112	0.5743	0.7568	4.3
minisom	lsun	60	100	50000		25	0.3	gaussian					0.2013	200	upper	1	302	141	0.5331	0.7475	0.5375	10.2
minisom	lsun	50	82	50000		25	0.3	gaussian					0.25	100	upper	1	272	130	0.5221	0.6733	0.5108	7.2
minisom	lsun	40	60	50000		25	0.3	gaussian					0.25	100	upper	1	236	111	0.5297	0.5842	0.4871	4.3
minisom	lsun	60	100	50000		25	0.3	gaussian					0.25	100	upper	1	305	144	0.5279	0.7550	0.5376	10.0
minisom	lsun	50	82	50000		25	0.3	gaussian					0.25	200	upper	1	267	127	0.5243	0.6609	0.5080	7.4
minisom	lsun	40	60	50000		25	0.3	gaussian					0.25	200	upper	3	232	67	0.7112	0.5743	0.7568	4.3
minisom	lsun	60	100	50000		25	0.3	gaussian					0.25	200	upper	1	302	141	0.5331	0.7475	0.5375	10.2
minisom	lsun	50	82	50000		25	0.5	gaussian					0.15	100	upper	2	272	67	0.7537	0.6733	0.7035	7.1
minisom	lsun	40	60	50000		25	0.5	gaussian					0.15	100	upper	2	228	49	0.7851	0.5644	0.6833	4.2
minisom	lsun	60	100	50000		25	0.5	gaussian					0.15	100	upper	2	298	90	0.6980	0.7376	0.7005	9.9
minisom	lsun	50	82	50000		25	0.5	gaussian					0.15	200	upper	3	264	70	0.7348	0.6535	0.7900	7.3
minisom	lsun	40	60	50000		25	0.5	gaussian					0.15	200	upper	2	228	49	0.7851	0.5644	0.6833	4.3
minisom	lsun	60	100	50000		25	0.5	gaussian					0.15	200	upper	2	296	89	0.6993	0.7327	0.6995	10.1
minisom	lsun	50	82	50000		25	0.5	gaussian					0.2013	100	upper	2	272	67	0.7537	0.6733	0.7035	7.1
minisom	lsun	40	60	50000		25	0.5	gaussian					0.2013	100	upper	2	228	49	0.7851	0.5644	0.6833	4.2
minisom	lsun	60	100	50000		25	0.5	gaussian					0.2013	100	upper	2	298	90	0.6980	0.7376	0.7005	9.9
minisom	lsun	50	82	50000		25	0.5	gaussian					0.2013	200	upper	3	264	70	0.7348	0.6535	0.7900	7.3
minisom	lsun	40	60	50000		25	0.5	gaussian					0.2013	200	upper	2	228	49	0.7851	0.5644	0.6833	4.4
minisom	lsun	60	100	50000		25	0.5	gaussian					0.2013	200	upper	2	296	89	0.6993	0.7327	0.6995	10.1
minisom	lsun	50	82	50000		25	0.5	gaussian					0.25	100	upper	2	272	67	0.7537	0.6733	0.7035	7.1
minisom	lsun	40	60	50000		25	0.5	gaussian					0.25	100	upper	2	228	49	0.7851	0.5644	0.6833	4.2
minisom	lsun	60	100	50000		25	0.5	gaussian					0.25	100	upper	2	298	90	0.6980	0.7376	0.7005	9.9
minisom	lsun	50	82	50000		25	0.5	gaussian					0.25	200	upper	3	264	70	0.7348	0.6535	0.7900	7.2
minisom	lsun	40	60	50000		25	0.5	gaussian					0.25	200	upper	2	228	49	0.7851	0.5644	0.6833	4.3
minisom	lsun	60	100	50000		25	0.5	gaussian					0.25	200	upper	2	296	89	0.6993	0.7327	0.6995	10.1
minisom	lsun	50	82	50000		25	0.7	gaussian					0.15	100	upper	2	255	117	0.5412	0.6312	0.6058	7.1
minisom	lsun	40	60	50000		25	0.7	gaussian					0.15	100	upper	2	227	50	0.7797	0.5619	0.6805	4.2
minisom	lsun	60	100	50000		25	0.7	gaussian					0.15	100	upper	2	309	92	0.7023	0.7649	0.7104	9.9
minisom	lsun	50	82	50000		25	0.7	gaussian					0.15	200	upper	2	255	117	0.5412	0.6312	0.6058	7.3
minisom	lsun	40	60	50000		25	0.7	gaussian					0.15	200	upper	2	227	50	0.7797	0.5619	0.6805	4.4
minisom	lsun	60	100	50000		25	0.7	gaussian					0.15	200	upper	3	309	92	0.7023	0.7649	0.8104	10.1
minisom	lsun	50	82	50000		25	0.7	gaussian					0.2013	100	upper	2	255	117	0.5412	0.6312	0.6058	7.2
minisom	lsun	40	60	50000		25	0.7	gaussian					0.2013	100	upper	2	227	50	0.7797	0.5619	0.6805	4.2
minisom	lsun	60	100	50000		25	0.7	gaussian					0.2013	100	upper	2	309	92	0.7023	0.7649	0.7104	9.9
minisom	lsun	50	82	50000		25	0.7	gaussian					0.2013	200	upper	2	255	117	0.5412	0.6312	0.6058	7.3
minisom	lsun	40	60	50000		25	0.7	gaussian					0.2013	200	upper	2	227	50	0.7797	0.5619	0.6805	4.3
minisom	lsun	60	100	50000		25	0.7	gaussian					0.2013	200	upper	3	309	92	0.7023	0.7649	0.8104	10.1
minisom	lsun	50	82	50000		25	0.7	gaussian					0.25	100	upper	2	255	117	0.5412	0.6312	0.6058	7.1
minisom	lsun	40	60	50000		25	0.7	gaussian					0.25	100	upper	2	227	50	0.7797	0.5619	0.6805	4.2
minisom	lsun	60	100	50000		25	0.7	gaussian					0.25	100	upper	2	309	92	0.7023	0.7649	0.7104	9.9
minisom	lsun	50	82	50000		25	0.7	gaussian					0.25	200	upper	2	255	117	0.5412	0.6312	0.6058	7.4
minisom	lsun	40	60	50000		25	0.7	gaussian					0.25	200	upper	2	227	50	0.7797	0.5619	0.6805	4.3
minisom	lsun	60	100	50000		25	0.7	gaussian					0.25	200	upper	3	309	92	0.7023	0.7649	0.8104	10.1
minisom	lsun	50	82	150000			0.3	gaussian					0.15	100	upper	2	252	60	0.7619	0.6238	0.6919	20.9
minisom	lsun	40	60	150000			0.3	gaussian					0.15	100	upper	2	262	63	0.7595	0.6485	0.6984	12.5
minisom	lsun	60	100	150000			0.3	gaussian					0.15	100	upper	2	247	67	0.7287	0.6114	0.6749	28.8
minisom	lsun	50	82	150000			0.3	gaussian					0.15	200	upper	2	249	59	0.7631	0.6163	0.6901	21.3
minisom	lsun	40	60	150000			0.3	gaussian					0.15	200	upper	2	262	63	0.7595	0.6485	0.6984	12.9
minisom	lsun	60	100	150000			0.3	gaussian					0.15	200	upper	2	243	67	0.7243	0.6015	0.6702	29.0
minisom	lsun	50	82	150000			0.3	gaussian					0.2013	100	upper	2	252	60	0.7619	0.6238	0.6919	20.9
minisom	lsun	40	60	150000			0.3	gaussian					0.2013	100	upper	2	262	63	0.7595	0.6485	0.6984	12.4
minisom	lsun	60	100	150000			0.3	gaussian					0.2013	100	upper	2	247	67	0.7287	0.6114	0.6749	28.9
minisom	lsun	50	82	150000			0.3	gaussian					0.2013	200	upper	2	249	59	0.7631	0.6163	0.6901	21.1
minisom	lsun	40	60	150000			0.3	gaussian					0.2013	200	upper	2	262	63	0.7595	0.6485	0.6984	12.5
minisom	lsun	60	100	150000			0.3	gaussian					0.2013	200	upper	2	243	67	0.7243	0.6015	0.6702	28.9
minisom	lsun	50	82	150000			0.3	gaussian					0.25	100	upper	2	252	60	0.7619	0.6238	0.6919	20.9
minisom	lsun	40	60	150000			0.3	gaussian					0.25	100	upper	2	262	63	0.7595	0.6485	0.6984	12.6
minisom	lsun	60	100	150000			0.3	gaussian					0.25	100	upper	2	247	67	0.7287	0.6114	0.6749	28.8
minisom	lsun	50	82	150000			0.3	gaussian					0.25	200	upper	2	249	59	0.7631	0.6163	0.6901	21.0
minisom	lsun	40	60	150000			0.3	gaussian					0.25	200	upper	2	262	63	0.7595	0.6485	0.6984	12.4
