backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	twodiamonds	40	50		50	20.0	0.5		32				0.25	200	upper	1	451	218	0.5166	0.5637	0.5258	1.1
torchsom	twodiamonds	30	40		50	20.0	0.5		32				0.25	200	upper	1	493	239	0.5152	0.6162	0.5410	0.7
torchsom	twodiamonds	50	60		50	20.0	0.5		32				0.25	200	upper	1	737	364	0.5061	0.9213	0.6288	1.6
torchsom	twodiamonds	40	50		150	1.0	0.3		32				0.15	100	upper	9	584	298	0.4897	0.7300	0.4149	3.0
torchsom	twodiamonds	30	40		150	1.0	0.3		32				0.15	100	upper	1	644	318	0.5062	0.8050	0.5940	2.1
torchsom	twodiamonds	50	60		150	1.0	0.3		32				0.15	100	upper	12	640	330	0.4844	0.8000	0.4337	4.0
torchsom	twodiamonds	40	50		150	1.0	0.3		32				0.15	200	upper	10	578	295	0.4896	0.7225	0.4126	3.1
torchsom	twodiamonds	30	40		150	1.0	0.3		32				0.15	200	upper	1	637	314	0.5071	0.7963	0.5917	2.2
torchsom	twodiamonds	50	60		150	1.0	0.3		32				0.15	200	upper	24	613	335	0.4535	0.7662	0.4113	4.3
torchsom	twodiamonds	40	50		150	1.0	0.3		32				0.2013	100	upper	9	584	298	0.4897	0.7300	0.4149	2.9
torchsom	twodiamonds	30	40		150	1.0	0.3		32				0.2013	100	upper	1	644	318	0.5062	0.8050	0.5940	2.1
torchsom	twodiamonds	50	60		150	1.0	0.3		32				0.2013	100	upper	12	640	330	0.4844	0.8000	0.4337	4.1
torchsom	twodiamonds	40	50		150	1.0	0.3		32				0.2013	200	upper	10	578	295	0.4896	0.7225	0.4126	3.1
torchsom	twodiamonds	30	40		150	1.0	0.3		32				0.2013	200	upper	1	637	314	0.5071	0.7963	0.5917	2.2
torchsom	twodiamonds	50	60		150	1.0	0.3		32				0.2013	200	upper	24	613	335	0.4535	0.7662	0.4113	4.3
torchsom	twodiamonds	40	50		150	1.0	0.3		32				0.25	100	upper	9	584	298	0.4897	0.7300	0.4149	3.0
torchsom	twodiamonds	30	40		150	1.0	0.3		32				0.25	100	upper	1	644	318	0.5062	0.8050	0.5940	2.1
torchsom	twodiamonds	50	60		150	1.0	0.3		32				0.25	100	upper	12	640	330	0.4844	0.8000	0.4337	4.1
torchsom	twodiamonds	40	50		150	1.0	0.3		32				0.25	200	upper	10	578	295	0.4896	0.7225	0.4126	3.1
torchsom	twodiamonds	30	40		150	1.0	0.3		32				0.25	200	upper	1	637	314	0.5071	0.7963	0.5917	2.2
torchsom	twodiamonds	50	60		150	1.0	0.3		32				0.25	200	upper	24	613	335	0.4535	0.7662	0.4113	4.3
torchsom	twodiamonds	40	50		150	1.0	0.5		32				0.15	100	upper	18	555	277	0.5009	0.6937	0.4085	3.1
torchsom	twodiamonds	30	40		150	1.0	0.5		32				0.15	100	upper	1	668	328	0.5090	0.8350	0.6041	2.1
torchsom	twodiamonds	50	60		150	1.0	0.5		32				0.15	100	upper	19	614	335	0.4544	0.7675	0.4120	4.1
torchsom	twodiamonds	40	50		150	1.0	0.5		32				0.15	200	upper	18	544	271	0.5018	0.6800	0.4047	3.1
torchsom	twodiamonds	30	40		150	1.0	0.5		32				0.15	200	upper	1	673	331	0.5082	0.8413	0.6056	2.2
torchsom	twodiamonds	50	60		150	1.0	0.5		32				0.15	200	upper	30	593	210	0.6459	0.7412	0.4807	4.3
torchsom	twodiamonds	40	50		150	1.0	0.5		32				0.2013	100	upper	18	555	277	0.5009	0.6937	0.4085	3.0
torchsom	twodiamonds	30	40		150	1.0	0.5		32				0.2013	100	upper	1	668	328	0.5090	0.8350	0.6041	2.1
torchsom	twodiamonds	50	60		150	1.0	0.5		32				0.2013	100	upper	19	614	335	0.4544	0.7675	0.4120	4.1
torchsom	twodiamonds	40	50		150	1.0	0.5		32				0.2013	200	upper	18	544	271	0.5018	0.6800	0.4047	3.1
torchsom	twodiamonds	30	40		150	1.0	0.5		32				0.2013	200	upper	1	673	331	0.5082	0.8413	0.6056	2.2
torchsom	twodiamonds	50	60		150	1.0	0.5		32				0.2013	200	upper	30	593	210	0.6459	0.7412	0.4807	4.3
torchsom	twodiamonds	40	50		150	1.0	0.5		32				0.25	100	upper	18	555	277	0.5009	0.6937	0.4085	3.0
torchsom	twodiamonds	30	40		150	1.0	0.5		32				0.25	100	upper	1	668	328	0.5090	0.8350	0.6041	2.1
torchsom	twodiamonds	50	60		150	1.0	0.5		32				0.25	100	upper	19	614	335	0.4544	0.7675	0.4120	4.1
torchsom	twodiamonds	40	50		150	1.0	0.5		32				0.25	200	upper	18	544	271	0.5018	0.6800	0.4047	3.1
