backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
torchsom	atom	50	82		400	8.0	0.3		32				0.25	200	upper	1	800	400	0.5000	1.0000	0.6500	13.5
torchsom	atom	50	82		400	8.0	0.5		32				0.15	100	upper	1	800	400	0.5000	1.0000	0.6500	13.4
torchsom	atom	50	82		400	8.0	0.5		32				0.15	200	upper	1	800	400	0.5000	1.0000	0.6500	13.3
torchsom	atom	50	82		400	8.0	0.5		32				0.2013	100	upper	1	800	400	0.5000	1.0000	0.6500	13.4
torchsom	atom	50	82		400	8.0	0.5		32				0.2013	200	upper	1	800	400	0.5000	1.0000	0.6500	13.6
torchsom	atom	50	82		400	8.0	0.5		32				0.25	100	upper	1	800	400	0.5000	1.0000	0.6500	13.5
torchsom	atom	50	82		400	8.0	0.5		32				0.25	200	upper	1	800	400	0.5000	1.0000	0.6500	13.5
torchsom	atom	50	82		400	20.0	0.3		32				0.15	100	upper	1	148	0	1.0000	0.1850	0.6055	13.1
torchsom	atom	50	82		400	20.0	0.3		32				0.15	200	upper	1	144	0	1.0000	0.1800	0.6040	13.4
torchsom	atom	50	82		400	20.0	0.3		32				0.2013	100	upper	1	148	0	1.0000	0.1850	0.6055	13.2
torchsom	atom	50	82		400	20.0	0.3		32				0.2013	200	upper	1	144	0	1.0000	0.1800	0.6040	13.2
torchsom	atom	50	82		400	20.0	0.3		32				0.25	100	upper	1	148	0	1.0000	0.1850	0.6055	13.1
torchsom	atom	50	82		400	20.0	0.3		32				0.25	200	upper	1	144	0	1.0000	0.1800	0.6040	13.4
torchsom	atom	50	82		400	20.0	0.5		32				0.15	100	upper	1	156	0	1.0000	0.1950	0.6085	13.3
torchsom	atom	50	82		400	20.0	0.5		32				0.15	200	upper	3	675	187	0.7230	0.8438	0.6923	13.3
torchsom	atom	50	82		400	20.0	0.5		32				0.2013	100	upper	1	156	0	1.0000	0.1950	0.6085	13.1
torchsom	atom	50	82		400	20.0	0.5		32				0.2013	200	upper	3	675	187	0.7230	0.8438	0.6923	14.2
torchsom	atom	50	82		400	20.0	0.5		32				0.25	100	upper	1	156	0	1.0000	0.1950	0.6085	13.3
torchsom	atom	50	82		400	20.0	0.5		32				0.25	200	upper	3	675	187	0.7230	0.8438	0.6923	13.5
