backend	dataset	grid_rows	grid_cols	iterations	epochs	sigma	learning_rate	neighborhood_function	batch_size	train_len_factor	initialization	mapshape	pareto_fraction	n_threshold_steps	threshold_anchor	n_clusters	n_assigned	n_wrong	purity	coverage	paper_score	elapsed_s
minisom	chainlink_u	50	82	150000		15	0.5	gaussian					0.15	100	upper	2	996	466	0.5321	0.9960	0.8117	22.7
minisom	chainlink_u	50	82	150000		15	0.5	gaussian					0.15	200	upper	2	996	466	0.5321	0.9960	0.8117	22.8
minisom	chainlink_u	50	82	150000		15	0.5	gaussian					0.2013	100	upper	2	996	466	0.5321	0.9960	0.8117	22.6
minisom	chainlink_u	50	82	150000		15	0.5	gaussian					0.2013	200	upper	2	996	466	0.5321	0.9960	0.8117	22.9
minisom	chainlink_u	50	82	150000		15	0.5	gaussian					0.25	100	upper	2	996	466	0.5321	0.9960	0.8117	22.7
minisom	chainlink_u	50	82	150000		15	0.5	gaussian					0.25	200	upper	2	996	466	0.5321	0.9960	0.8117	22.9
minisom	chainlink_u	50	82	150000		15	0.7	gaussian					0.15	100	upper	1	1000	500	0.5000	1.0000	0.6500	22.7
minisom	chainlink_u	50	82	150000		15	0.7	gaussian					0.15	200	upper	1	1000	500	0.5000	1.0000	0.6500	22.9
minisom	chainlink_u	50	82	150000		15	0.7	gaussian					0.2013	100	upper	1	1000	500	0.5000	1.0000	0.6500	22.8
minisom	chainlink_u	50	82	150000		15	0.7	gaussian					0.2013	200	upper	1	1000	500	0.5000	1.0000	0.6500	22.8
minisom	chainlink_u	50	82	150000		15	0.7	gaussian					0.25	100	upper	1	1000	500	0.5000	1.0000	0.6500	22.7
minisom	chainlink_u	50	82	150000		15	0.7	gaussian					0.25	200	upper	1	1000	500	0.5000	1.0000	0.6500	22.9
minisom	chainlink_u	50	82	150000		25	0.3	gaussian					0.15	100	upper	1	996	498	0.5000	0.9960	0.6488	22.6
minisom	chainlink_u	50	82	150000		25	0.3	gaussian					0.15	200	upper	1	996	498	0.5000	0.9960	0.6488	22.7
